,valence_intensity,fear_intensity,anger_intensity,happiness_intensity,sadness_intensity,sentiment
1761,0.4846666666666666,0.4243333333333333,0.4353333333333333,0.3203333333333333,0.3916666666666666,0
2180,0.491,0.3829999999999999,0.2769999999999999,0.336,0.366,0
2842,0.480375,0.493875,0.400625,0.3145,0.3931249999999999,0
1408,0.498,0.285,0.402,0.366,0.37,0
655,0.507,0.416,0.45,0.317,0.3879999999999999,0
1765,0.512,0.3879999999999999,0.392,0.415,0.3989999999999999,0
3389,0.47,0.4496,0.3945999999999999,0.2978,0.3903999999999999,0
1216,0.4641176470588235,0.4626470588235293,0.3969411764705882,0.3041176470588235,0.4114117647058824,0
169,0.5066666666666667,0.4983333333333333,0.4073333333333333,0.3423333333333333,0.4006666666666666,0
1725,0.484,0.381,0.42,0.263,0.302,0
2714,0.497,0.482,0.3989999999999999,0.346,0.375,0
2756,0.486,0.5529999999999999,0.429,0.327,0.487,0
1030,0.4572,0.5032,0.3883999999999999,0.2948,0.4244,0
1285,0.514,0.391,0.4039999999999999,0.256,0.3829999999999999,0
1260,0.5,0.454,0.4203333333333334,0.3223333333333333,0.384,0
448,0.4723333333333333,0.4346666666666667,0.448,0.3413333333333333,0.3983333333333334,0
2994,0.473,0.4525,0.457,0.3845,0.4645,0
1608,0.4575,0.5165,0.39475,0.3135,0.4175,0
2899,0.4947499999999999,0.466,0.39825,0.3107499999999999,0.411,0
1797,0.492,0.358,0.396,0.3339999999999999,0.375,0
2644,0.4949999999999999,0.474,0.423,0.3196666666666666,0.397,0
1035,0.52,0.368,0.321,0.405,0.401,0
1114,0.518,0.327,0.406,0.4,0.352,0
669,0.4488333333333333,0.4545,0.3823333333333333,0.2953333333333333,0.4058333333333333,0
2296,0.489,0.397,0.423,0.306,0.3429999999999999,0
1036,0.4506666666666666,0.369,0.4579999999999999,0.2693333333333333,0.4216666666666667,0
1010,0.52,0.423,0.436,0.374,0.384,0
1712,0.507,0.4215,0.4014999999999999,0.3445,0.3735,0
2958,0.5006666666666667,0.4356666666666666,0.3999999999999999,0.3196666666666667,0.3759999999999999,0
1789,0.499,0.4345,0.4715,0.3295,0.377,0
3432,0.484,0.478,0.3974999999999999,0.29,0.405,0
444,0.48,0.375,0.502,0.273,0.42,0
764,0.517,0.398,0.4044999999999999,0.276,0.3975,0
438,0.488,0.418,0.442,0.331,0.397,0
526,0.459625,0.4707499999999999,0.4054999999999999,0.31375,0.398875,0
1397,0.4573333333333333,0.448,0.3976666666666666,0.306,0.3913333333333333,0
40,0.494,0.495,0.472,0.308,0.374,0
3971,0.51675,0.4217499999999999,0.4152499999999999,0.3735,0.4075,0
911,0.4783333333333333,0.435,0.3576666666666666,0.285,0.371,0
1841,0.503,0.57,0.3989999999999999,0.408,0.3879999999999999,0
3140,0.489,0.535,0.433,0.3379999999999999,0.376,0
1828,0.4901428571428572,0.3997142857142857,0.4262857142857142,0.3125714285714285,0.3848571428571428,0
2335,0.4619333333333333,0.4654666666666666,0.4157999999999999,0.2829333333333333,0.4141333333333333,0
1105,0.514,0.484,0.366,0.245,0.4,0
1857,0.488,0.447,0.387,0.34,0.3989999999999999,0
2,0.4805,0.4095,0.4165,0.2405,0.4085,0
1108,0.4795,0.4435,0.45,0.3025,0.4165,0
1697,0.50275,0.4455000000000001,0.4077499999999999,0.319125,0.3785,0
1191,0.499,0.431,0.372,0.325,0.3339999999999999,0
1886,0.518,0.391,0.34,0.336,0.3879999999999999,0
861,0.493,0.405,0.331,0.355,0.379,0
2443,0.48,0.4047499999999999,0.398375,0.3315,0.381,0
1287,0.4651666666666667,0.4203333333333334,0.4272499999999999,0.303,0.4090833333333333,0
1700,0.4508205128205129,0.4519230769230769,0.4257692307692308,0.2948461538461538,0.4113076923076923,0
1230,0.4679999999999999,0.4376666666666666,0.3876666666666666,0.305,0.4156666666666666,0
3333,0.4614999999999999,0.41375,0.43975,0.32525,0.40325,0
182,0.448,0.437,0.4579999999999999,0.326,0.4375,0
2564,0.4979999999999999,0.4854,0.4107999999999999,0.3438,0.425,0
1540,0.4936666666666666,0.4783333333333333,0.379,0.3143333333333333,0.3836666666666666,0
2821,0.51,0.4579999999999999,0.462,0.3289999999999999,0.3779999999999999,0
1181,0.443,0.416,0.4503333333333333,0.2806666666666667,0.379,0
541,0.4881666666666666,0.4246666666666667,0.4156666666666666,0.3546666666666667,0.4003333333333332,0
613,0.469,0.3856666666666666,0.4713333333333334,0.305,0.4126666666666667,0
350,0.4785,0.3895,0.4395,0.3195,0.414,0
244,0.4801764705882353,0.4437058823529413,0.4178235294117647,0.3014705882352941,0.3827647058823529,0
3259,0.4936666666666666,0.4566666666666667,0.3980000000000001,0.2763333333333333,0.4036666666666667,0
1285,0.5143333333333334,0.4476666666666666,0.4143333333333333,0.32,0.3863333333333332,0
1548,0.514,0.47275,0.4285,0.3295,0.3995,0
781,0.4955,0.4385,0.4434999999999999,0.3375,0.3855,0
1393,0.451,0.4034999999999999,0.45075,0.308,0.40825,0
1043,0.4838333333333333,0.4688333333333332,0.4233333333333333,0.3371666666666666,0.4023333333333332,0
2085,0.4805,0.3885,0.388,0.3535,0.4059999999999999,0
3374,0.5002857142857142,0.4358571428571429,0.3883571428571429,0.3202142857142857,0.3742857142857142,0
1633,0.518,0.489,0.431,0.376,0.427,0
1976,0.507,0.332,0.362,0.3429999999999999,0.37,0
823,0.487,0.436,0.425,0.319,0.345,0
1429,0.507,0.374,0.375,0.352,0.4,0
2924,0.492,0.406,0.35,0.262,0.299,0
520,0.4935,0.4539642857142856,0.3985714285714286,0.3159642857142857,0.3979642857142857,0
1319,0.49,0.376,0.416,0.296,0.317,0
2586,0.4743333333333333,0.4049999999999999,0.446,0.3349999999999999,0.4006666666666666,0
2055,0.4895,0.4915,0.3925,0.3145,0.415,0
574,0.513,0.4535,0.3785,0.3165,0.394,0
656,0.4915,0.3605,0.3914999999999999,0.3225,0.3805,0
3857,0.5055999999999999,0.3974,0.4204,0.3204,0.3696,0
2128,0.492,0.4783333333333333,0.411,0.308,0.392,0
1068,0.486,0.425,0.381,0.423,0.501,0
47,0.5255,0.4155,0.3894999999999999,0.3249999999999999,0.358,0
72,0.498,0.386,0.427,0.3389999999999999,0.361,0
2209,0.4955,0.4695,0.4429999999999999,0.358,0.4035,0
6,0.493,0.508,0.411,0.349,0.4175,0
4,0.4717142857142858,0.4785714285714285,0.4264285714285715,0.3084285714285714,0.3994285714285714,0
2418,0.4892500000000001,0.3965,0.35475,0.3339999999999999,0.3705,0
686,0.4638,0.4634,0.4466,0.2895999999999999,0.4025999999999999,0
460,0.5053333333333333,0.5396666666666667,0.3913333333333333,0.3453333333333333,0.4223333333333333,0
1842,0.498,0.43,0.405,0.34,0.361,0
1816,0.482,0.418,0.419,0.327,0.396,0
1696,0.48,0.489,0.407,0.362,0.374,0
359,0.508,0.4029999999999999,0.363,0.377,0.345,0
1760,0.45675,0.4915,0.4205,0.35125,0.4285,0
3661,0.45875,0.43975,0.43,0.307,0.38375,0
2928,0.489,0.5579999999999999,0.381,0.336,0.3829999999999999,0
15,0.5398,0.4048,0.3622,0.2908,0.3658,0
2026,0.4635,0.4215,0.402,0.293,0.3645,0
701,0.427,0.4,0.3994999999999999,0.298,0.3765,0
1147,0.49275,0.411,0.3904999999999999,0.36075,0.38475,0
1163,0.498,0.431,0.41,0.345,0.381,0
367,0.4608,0.4463999999999999,0.4564,0.307,0.3954,0
1410,0.5,0.345,0.431,0.3,0.332,0
3653,0.483,0.359,0.375,0.324,0.352,0
320,0.4608571428571428,0.4435714285714286,0.4557142857142857,0.3004285714285714,0.3847142857142857,0
1471,0.5069999999999999,0.43275,0.351,0.3315,0.385,0
2372,0.506,0.397,0.421,0.341,0.379,0
2495,0.5045,0.4785,0.374,0.3725,0.367,0
358,0.506,0.511,0.409,0.369,0.3979999999999999,0
545,0.503,0.4639999999999999,0.426,0.295,0.396,0
2821,0.4998571428571429,0.3867714285714285,0.3950571428571429,0.3421428571428572,0.4011142857142856,0
1330,0.505,0.502,0.415,0.35,0.429,0
844,0.4835,0.52125,0.3785,0.34675,0.374,0
893,0.505,0.415,0.427,0.325,0.389,0
1529,0.4755,0.412,0.427,0.3225,0.3505,0
2070,0.496,0.445,0.462,0.307,0.385,0
1691,0.508,0.505,0.435,0.363,0.494,0
924,0.4855,0.4175,0.4065,0.3419999999999999,0.3995,0
542,0.4595,0.377,0.464,0.3175,0.3905,0
673,0.486,0.375,0.43,0.362,0.41,0
2234,0.4618888888888889,0.4166666666666667,0.4214444444444444,0.2873333333333333,0.388,0
631,0.4907499999999999,0.44725,0.4025,0.2899166666666666,0.3724166666666666,0
2615,0.517,0.369,0.312,0.32,0.356,0
156,0.4635,0.4165,0.419,0.2965,0.3944999999999999,0
1079,0.498,0.534,0.352,0.31,0.447,0
384,0.509,0.4406666666666667,0.4413333333333333,0.3096666666666666,0.3943333333333333,0
1362,0.4726875,0.4419375,0.4008125,0.304625,0.4034375,0
2225,0.515,0.401,0.353,0.276,0.3829999999999999,0
282,0.518,0.397,0.368,0.348,0.35,0
2527,0.4528,0.4051999999999999,0.3964,0.2988,0.3894,0
1934,0.4746666666666666,0.4256666666666666,0.3893333333333333,0.2986666666666667,0.3993333333333333,0
1704,0.509,0.435,0.3864999999999999,0.302,0.3695,0
785,0.5189999999999999,0.435,0.3934999999999999,0.3565,0.382,0
650,0.4759230769230769,0.3966153846153846,0.4145384615384616,0.32,0.3967692307692307,0
2612,0.4868333333333333,0.4330833333333333,0.3965833333333333,0.2873333333333333,0.3767500000000001,0
2823,0.4765,0.4669999999999999,0.359,0.307,0.3379999999999999,0
2132,0.4766666666666665,0.4766666666666667,0.4076666666666667,0.286,0.4333333333333333,0
2422,0.4725,0.4105,0.4515,0.2965,0.4105,0
1668,0.502,0.386,0.405,0.336,0.316,0
7,0.5065,0.471,0.4469999999999999,0.342,0.413,0
3367,0.494,0.4,0.33,0.348,0.326,0
1718,0.4609999999999999,0.4404,0.4018,0.293,0.4184,0
1175,0.5039999999999999,0.469,0.421,0.3033333333333333,0.417,0
1953,0.4455,0.45225,0.4059999999999999,0.2795,0.4055,0
1200,0.516,0.4539999999999999,0.441,0.373,0.384,0
2639,0.4962499999999999,0.411,0.39675,0.306,0.3467499999999999,0
837,0.477,0.4762,0.3842,0.3225999999999999,0.411,0
261,0.486,0.372,0.406,0.311,0.419,0
582,0.5169999999999999,0.4574,0.3561999999999999,0.3606,0.3656,0
1374,0.494,0.405,0.442,0.371,0.391,0
2039,0.47475,0.438,0.40475,0.312125,0.376,0
1824,0.469,0.468,0.421,0.271,0.4054999999999999,0
1259,0.507,0.417,0.461,0.31,0.462,0
3439,0.45175,0.4037499999999999,0.42475,0.31,0.39275,0
529,0.4908461538461539,0.4427692307692308,0.4033076923076923,0.3297692307692307,0.3812307692307692,0
619,0.493,0.435,0.3875,0.2855,0.363,0
1628,0.4977999999999999,0.4546000000000001,0.3716,0.3224,0.3903999999999999,0
2165,0.47125,0.4855,0.42325,0.29575,0.41325,0
824,0.4946666666666666,0.4263333333333333,0.3946666666666667,0.3083333333333333,0.372,0
1943,0.487,0.483,0.414,0.3939999999999999,0.418,0
1126,0.512,0.374,0.412,0.374,0.3979999999999999,0
1051,0.5146666666666667,0.455,0.3633333333333333,0.3353333333333333,0.3623333333333333,0
1705,0.508,0.395,0.424,0.332,0.4,0
471,0.4768,0.4748,0.386,0.3112,0.3938,0
451,0.48,0.4399999999999999,0.439,0.3093333333333333,0.3656666666666666,0
358,0.51,0.455,0.3779999999999999,0.34,0.371,0
1727,0.4947499999999999,0.4489999999999999,0.38475,0.2877499999999999,0.3995,0
2573,0.4715,0.332,0.416,0.2644999999999999,0.3805,0
1091,0.4773333333333333,0.4293333333333333,0.4256666666666666,0.3136666666666667,0.3903333333333333,0
802,0.503,0.346,0.38,0.311,0.325,0
177,0.4449999999999999,0.421,0.4,0.283,0.396,0
1569,0.4611428571428572,0.3641428571428571,0.4102857142857142,0.3181428571428571,0.392,0
618,0.486,0.466,0.356,0.265,0.382,0
950,0.475,0.4647857142857142,0.4257142857142856,0.2978571428571429,0.3808571428571428,0
1743,0.486,0.532,0.375,0.2739999999999999,0.387,0
2650,0.4619999999999999,0.4928333333333334,0.3850833333333333,0.2711666666666667,0.4045833333333333,0
905,0.50275,0.4644166666666667,0.4023333333333334,0.3260833333333333,0.3772499999999999,0
1463,0.4503333333333333,0.4196666666666666,0.4518333333333333,0.2976666666666666,0.3836666666666666,0
2202,0.491,0.433,0.476,0.288,0.3954999999999999,0
1161,0.48175,0.4722499999999999,0.3845,0.33125,0.3845,0
66,0.4921818181818181,0.3973636363636364,0.4039999999999999,0.3012727272727273,0.3545454545454545,0
2266,0.512,0.413,0.408,0.322,0.382,0
2340,0.506,0.364,0.396,0.316,0.31,0
596,0.48,0.426,0.435,0.321,0.3939999999999999,0
2104,0.4721111111111111,0.4195555555555555,0.4004444444444444,0.3,0.3896666666666666,0
2400,0.4635,0.4464999999999999,0.43825,0.29175,0.424,0
873,0.4913333333333333,0.4323333333333334,0.4163333333333334,0.3545,0.4188333333333334,0
825,0.472,0.40525,0.407,0.2987499999999999,0.3839999999999999,0
972,0.5171666666666667,0.4611666666666667,0.3841666666666666,0.3485,0.3805,0
2539,0.501,0.4925,0.3735,0.3205,0.4135,0
1906,0.5001428571428572,0.4757142857142857,0.3721428571428571,0.3168571428571429,0.3974285714285714,0
1948,0.4879166666666666,0.4300833333333333,0.3824166666666666,0.311,0.3951666666666667,0
1475,0.52,0.379,0.3289999999999999,0.327,0.384,0
2439,0.4865,0.536,0.4195,0.379,0.425,0
1580,0.4873333333333332,0.4086666666666667,0.359,0.29,0.3803333333333333,0
1766,0.4927499999999999,0.4345,0.3711249999999999,0.3055,0.372875,0
1889,0.512,0.336,0.371,0.35,0.308,0
1969,0.4468461538461538,0.4223076923076923,0.4468461538461538,0.2893846153846154,0.4026153846153846,0
468,0.497,0.396,0.3939999999999999,0.324,0.3929999999999999,0
646,0.514,0.406,0.45,0.305,0.407,0
1535,0.48,0.483,0.397375,0.302,0.41725,0
1561,0.5235,0.447,0.3815,0.35825,0.4115,0
3405,0.4875,0.503,0.411,0.3425,0.402,0
1263,0.49,0.3927142857142857,0.3888571428571428,0.2994285714285714,0.3588571428571429,0
258,0.5,0.412,0.4589999999999999,0.284,0.3939999999999999,0
105,0.4698571428571428,0.4812857142857142,0.3844285714285714,0.3429999999999999,0.4382857142857142,0
1439,0.4976666666666666,0.4313333333333333,0.3759999999999999,0.3206666666666666,0.395,0
1444,0.4626666666666666,0.458,0.424,0.276,0.4003333333333334,0
1133,0.494,0.445,0.48,0.342,0.481,0
120,0.515,0.486,0.368,0.327,0.358,0
2362,0.515,0.353,0.321,0.287,0.322,0
928,0.4943333333333333,0.4401111111111111,0.3979999999999999,0.3435555555555556,0.3922222222222222,0
631,0.4817142857142857,0.4566428571428572,0.415,0.3064285714285714,0.3923571428571429,0
2448,0.52,0.408,0.416,0.384,0.407,0
3244,0.4535714285714285,0.4331428571428571,0.3811428571428571,0.2694285714285714,0.3907142857142857,0
2101,0.4689259259259259,0.4471481481481481,0.4049629629629629,0.3086666666666666,0.3970740740740741,0
1515,0.473,0.447,0.433,0.3175,0.407,0
843,0.49,0.4039999999999999,0.3429999999999999,0.303,0.304,0
1774,0.496,0.411,0.414,0.302,0.34,0
1222,0.484,0.406,0.31,0.316,0.342,0
1204,0.482,0.446,0.42,0.34,0.382,0
333,0.4935,0.484,0.417,0.268,0.3875,0
182,0.5252857142857144,0.4270714285714286,0.4195714285714285,0.3186428571428571,0.3854999999999999,0
3026,0.482,0.552,0.429,0.284,0.3979999999999999,0
620,0.50725,0.434,0.425,0.32675,0.3722499999999999,0
1523,0.471,0.4271999999999999,0.3661999999999999,0.3014,0.4218,0
672,0.4836249999999999,0.45625,0.399,0.316125,0.38625,0
1241,0.48,0.521,0.389,0.301,0.433,0
903,0.514,0.407,0.434,0.314,0.374,0
1787,0.496,0.545,0.423,0.357,0.3979999999999999,0
2348,0.5,0.402,0.478,0.311,0.3939999999999999,0
2033,0.4795,0.43,0.418,0.365,0.3984999999999999,0
1874,0.504,0.367,0.415,0.3289999999999999,0.4,0
1531,0.5009999999999999,0.4379999999999999,0.4545,0.3319999999999999,0.4005,0
1436,0.493,0.324,0.428,0.3829999999999999,0.387,0
300,0.4664,0.3904,0.4584,0.308,0.3856,0
403,0.467,0.4024999999999999,0.368,0.2535,0.348,0
2598,0.453,0.43475,0.4459999999999999,0.29625,0.4135,0
462,0.4563333333333333,0.4223333333333333,0.429,0.2743333333333333,0.4226666666666667,0
3263,0.5049565217391306,0.4410000000000001,0.4196521739130435,0.3386086956521739,0.3923478260869565,0
1018,0.4663333333333333,0.4726666666666667,0.414,0.301,0.3866666666666666,0
2418,0.509,0.35,0.431,0.319,0.36,0
3321,0.459,0.3969999999999999,0.438,0.3143333333333333,0.3801666666666667,0
35,0.493,0.435,0.4029999999999999,0.292,0.401,0
4015,0.4963333333333333,0.4196666666666666,0.409,0.3396666666666667,0.3726666666666667,0
2635,0.524,0.4091666666666667,0.369,0.3328333333333333,0.4121666666666666,0
217,0.495,0.477,0.405,0.41,0.4379999999999999,0
941,0.542,0.436,0.365,0.324,0.3785,0
2349,0.501,0.354,0.38,0.294,0.283,0
889,0.506,0.375,0.423,0.299,0.3289999999999999,0
3359,0.5080000000000001,0.4573333333333333,0.3773333333333333,0.309,0.3423333333333334,0
316,0.515,0.3,0.309,0.264,0.373,0
957,0.4653333333333333,0.4296666666666666,0.4146666666666667,0.3296666666666666,0.3929999999999999,0
1280,0.4875,0.3974999999999999,0.4185,0.27,0.3715,0
40,0.493,0.503,0.4004999999999999,0.295,0.386,0
660,0.509,0.427,0.38975,0.3305,0.3725,0
2357,0.514,0.336,0.408,0.361,0.336,0
2647,0.515,0.4379999999999999,0.361,0.306,0.355,0
650,0.473,0.4746666666666666,0.4066666666666667,0.3093333333333333,0.391,0
1261,0.49,0.495,0.446,0.31,0.384,0
1058,0.488,0.364,0.473,0.3099999999999999,0.387,0
3148,0.517,0.514,0.43,0.3389999999999999,0.4379999999999999,0
2408,0.499,0.4369999999999999,0.452,0.3714999999999999,0.488,0
1692,0.4875,0.4339999999999999,0.3785,0.321,0.3575,0
2165,0.47,0.409,0.386,0.277,0.4105,0
1855,0.494,0.537,0.407,0.303,0.446,0
2443,0.483,0.344,0.385,0.276,0.355,0
2894,0.4704999999999999,0.42,0.4175,0.3239999999999999,0.3715,0
2459,0.492,0.406,0.414,0.33,0.375,0
588,0.496,0.3829999999999999,0.444,0.402,0.382,0
3395,0.5,0.381,0.385,0.291,0.362,0
1998,0.486,0.377,0.41,0.3289999999999999,0.358,0
1542,0.461,0.413,0.4475,0.3139999999999999,0.4115,0
3078,0.4619999999999999,0.3766666666666667,0.4083333333333334,0.3786666666666666,0.3899999999999999,0
1485,0.52,0.35,0.422,0.305,0.3429999999999999,0
127,0.49,0.436,0.362,0.31,0.381,0
2024,0.486,0.291,0.352,0.303,0.433,0
337,0.489,0.43,0.494,0.324,0.415,0
3115,0.4868333333333333,0.4533333333333333,0.4086666666666667,0.3438333333333334,0.4096666666666667,0
971,0.518,0.346,0.4029999999999999,0.32,0.352,0
2207,0.4955,0.4913333333333334,0.3746666666666667,0.3081666666666666,0.4093333333333333,0
1888,0.48625,0.38925,0.3825,0.31275,0.37175,0
2567,0.4945555555555555,0.4613333333333334,0.4048888888888889,0.3186666666666666,0.4018888888888889,0
1128,0.4945,0.474,0.3665,0.32,0.407,0
2516,0.485,0.417,0.472,0.2689999999999999,0.362,0
496,0.4538999999999998,0.4759999999999998,0.4084,0.2857,0.4118,0
1096,0.5035000000000001,0.483,0.453,0.313,0.414,0
721,0.4704062499999999,0.4687499999999999,0.4195312500000001,0.3010937500000001,0.4009062500000001,0
3049,0.507,0.435,0.432,0.3435,0.412,0
1875,0.5125,0.4855,0.378,0.3495,0.432,0
2054,0.511,0.39,0.384,0.304,0.361,0
139,0.488,0.4629999999999999,0.462,0.377,0.385,0
487,0.497,0.367,0.3826666666666666,0.3216666666666666,0.3746666666666666,0
282,0.517,0.395,0.471,0.367,0.382,0
2769,0.4525,0.3844999999999999,0.4335,0.2825,0.355,0
3229,0.514,0.422,0.4479999999999999,0.389,0.481,0
1179,0.4904444444444444,0.4275555555555555,0.4059999999999999,0.3413333333333333,0.3774444444444444,0
717,0.5194285714285715,0.4162857142857142,0.3802857142857143,0.3057142857142856,0.3717142857142857,0
739,0.4725,0.4085,0.399,0.3505,0.4195,0
814,0.492,0.425,0.379,0.356,0.3429999999999999,0
2236,0.505,0.402,0.4024999999999999,0.3235,0.3655,0
134,0.4755,0.379,0.4085,0.2615,0.368,0
491,0.514,0.4679999999999999,0.455,0.342,0.349,0
3658,0.495,0.395,0.3954999999999999,0.3299999999999999,0.346,0
615,0.476,0.4295,0.372,0.285,0.366,0
2696,0.482,0.412,0.406,0.21,0.3929999999999999,0
2898,0.4946666666666666,0.3886666666666666,0.4263333333333334,0.325,0.379,0
2654,0.515,0.44,0.417,0.33,0.466,0
981,0.4886666666666666,0.4416666666666666,0.4413333333333333,0.318,0.3813333333333333,0
1476,0.442,0.3859999999999999,0.453,0.3046666666666666,0.4296666666666666,0
1677,0.51,0.4029999999999999,0.504,0.357,0.375,0
919,0.4659999999999999,0.43,0.3825,0.2925,0.403,0
2940,0.4589999999999999,0.4155,0.416,0.266,0.3985,0
852,0.485,0.525,0.496,0.335,0.397,0
1232,0.4541428571428572,0.4197142857142857,0.4424285714285714,0.2991428571428572,0.4098571428571428,0
2316,0.487,0.4649999999999999,0.3894999999999999,0.3795,0.4365,0
1974,0.4935,0.4259999999999999,0.4525,0.332,0.39,0
2516,0.4823333333333333,0.478,0.3699999999999999,0.2946666666666667,0.3816666666666666,0
1469,0.4749999999999999,0.5083333333333333,0.4020000000000001,0.3053333333333333,0.4136666666666667,0
1167,0.508,0.414,0.4185,0.3354999999999999,0.367,0
169,0.488,0.425,0.4529999999999999,0.307,0.425,0
1925,0.4956,0.44,0.3732,0.3128,0.349,0
1121,0.486,0.432,0.474,0.377,0.3939999999999999,0
3611,0.501,0.523,0.431,0.344,0.416,0
2167,0.4670769230769231,0.474923076923077,0.4306923076923077,0.3084615384615384,0.4036153846153846,0
3328,0.466,0.4355,0.451,0.3125,0.3655,0
1428,0.505,0.475,0.437,0.264,0.432,0
3013,0.476,0.3699999999999999,0.4513333333333333,0.347,0.3836666666666666,0
1328,0.484,0.452,0.426,0.319,0.412,0
854,0.5015000000000001,0.49,0.39,0.2789999999999999,0.418,0
752,0.5022,0.4402,0.4332666666666666,0.3099333333333333,0.3896666666666666,0
1362,0.497,0.365,0.3379999999999999,0.306,0.376,0
3031,0.447,0.4025,0.4335,0.2616666666666666,0.3845,0
2062,0.5,0.306,0.296,0.286,0.381,0
1124,0.478,0.3976666666666666,0.3763333333333333,0.2836666666666667,0.3326666666666666,0
758,0.484,0.312,0.341,0.326,0.318,0
2732,0.488,0.439,0.3779999999999999,0.352,0.382,0
3036,0.472,0.3556666666666666,0.4363333333333333,0.3236666666666666,0.3736666666666666,0
1770,0.508,0.376,0.401,0.382,0.345,0
1765,0.504,0.419,0.429,0.332,0.368,0
1673,0.48,0.397,0.429,0.322,0.436,0
2958,0.5066666666666667,0.4096666666666667,0.3773333333333333,0.3183333333333333,0.351,0
784,0.4821428571428571,0.4734285714285714,0.4512857142857142,0.2961428571428572,0.4071428571428571,0
397,0.503,0.494,0.414,0.354,0.3989999999999999,0
1608,0.482,0.456,0.391,0.365,0.3829999999999999,0
1490,0.4875,0.4679999999999999,0.376,0.3535,0.4659999999999999,0
2808,0.483,0.4666666666666666,0.3926666666666666,0.327,0.4213333333333333,0
1248,0.5060000000000001,0.4096666666666666,0.3826666666666667,0.3373333333333333,0.3413333333333333,0
827,0.4735,0.45775,0.43525,0.3185,0.416,0
3732,0.487,0.423,0.4345,0.3255,0.3959999999999999,0
